day,count,day_fmt
2020-03-11T00:00:00.000,7491,2020-03-11
2016-01-21T00:00:00.000,7490,2016-01-21
2015-07-13T00:00:00.000,7489,2015-07-13
2018-04-04T00:00:00.000,7489,2018-04-04
2024-03-09T00:00:00.000,7488,2024-03-09
2024-01-13T00:00:00.000,7487,2024-01-13
2010-03-23T00:00:00.000,7485,2010-03-23
2019-09-17T00:00:00.000,7484,2019-09-17
2020-11-13T00:00:00.000,7484,2020-11-13
2010-09-16T00:00:00.000,7482,2010-09-16
2017-01-19T00:00:00.000,7480,2017-01-19
2017-09-19T00:00:00.000,7479,2017-09-19
2019-06-02T00:00:00.000,7478,2019-06-02
2017-12-19T00:00:00.000,7473,2017-12-19
2017-04-04T00:00:00.000,7472,2017-04-04
2011-01-03T00:00:00.000,7471,2011-01-03
2021-02-17T00:00:00.000,7471,2021-02-17
2010-10-19T00:00:00.000,7468,2010-10-19
2016-12-07T00:00:00.000,7467,2016-12-07
2015-03-19T00:00:00.000,7467,2015-03-19
2023-11-24T00:00:00.000,7465,2023-11-24
2014-10-23T00:00:00.000,7463,2014-10-23
2017-07-06T00:00:00.000,7463,2017-07-06
2016-08-02T00:00:00.000,7463,2016-08-02
2014-03-24T00:00:00.000,7462,2014-03-24
2021-10-10T00:00:00.000,7461,2021-10-10
2015-10-20T00:00:00.000,7460,2015-10-20
2012-11-05T00:00:00.000,7458,2012-11-05
2016-06-27T00:00:00.000,7454,2016-06-27
2013-12-12T00:00:00.000,7452,2013-12-12
2019-03-21T00:00:00.000,7451,2019-03-21
2010-02-12T00:00:00.000,7449,2010-02-12
2017-03-02T00:00:00.000,7446,2017-03-02
2019-06-09T00:00:00.000,7446,2019-06-09
2019-07-31T00:00:00.000,7446,2019-07-31
2020-06-04T00:00:00.000,7445,2020-06-04
2023-06-04T00:00:00.000,7445,2023-06-04
2015-06-25T00:00:00.000,7444,2015-06-25
2019-02-12T00:00:00.000,7444,2019-02-12
2024-03-28T00:00:00.000,7443,2024-03-28
2019-09-03T00:00:00.000,7441,2019-09-03
2019-07-18T00:00:00.000,7439,2019-07-18
2016-05-26T00:00:00.000,7438,2016-05-26
2021-04-17T00:00:00.000,7437,2021-04-17
2010-11-29T00:00:00.000,7437,2010-11-29
2021-01-13T00:00:00.000,7436,2021-01-13
2023-12-03T00:00:00.000,7436,2023-12-03
2020-11-03T00:00:00.000,7436,2020-11-03
2019-02-21T00:00:00.000,7433,2019-02-21
2017-06-01T00:00:00.000,7431,2017-06-01
2020-12-21T00:00:00.000,7430,2020-12-21
2014-04-30T00:00:00.000,7430,2014-04-30
2015-01-05T00:00:00.000,7427,2015-01-05
2017-10-20T00:00:00.000,7427,2017-10-20
2015-03-03T00:00:00.000,7426,2015-03-03
2017-04-26T00:00:00.000,7425,2017-04-26
2017-04-11T00:00:00.000,7424,2017-04-11
2016-03-30T00:00:00.000,7424,2016-03-30
2018-03-01T00:00:00.000,7424,2018-03-01
2021-01-24T00:00:00.000,7423,2021-01-24
2022-04-24T00:00:00.000,7423,2022-04-24
2021-12-12T00:00:00.000,7421,2021-12-12
2011-09-08T00:00:00.000,7418,2011-09-08
2011-03-03T00:00:00.000,7417,2011-03-03
2015-05-26T00:00:00.000,7415,2015-05-26
2017-10-18T00:00:00.000,7415,2017-10-18
2017-04-05T00:00:00.000,7415,2017-04-05
2016-11-01T00:00:00.000,7415,2016-11-01
2016-12-13T00:00:00.000,7415,2016-12-13
2021-02-23T00:00:00.000,7413,2021-02-23
2010-03-02T00:00:00.000,7412,2010-03-02
2020-06-11T00:00:00.000,7411,2020-06-11
2018-02-07T00:00:00.000,7410,2018-02-07
2014-01-04T00:00:00.000,7410,2014-01-04
2019-07-15T00:00:00.000,7409,2019-07-15
2017-03-20T00:00:00.000,7409,2017-03-20
2016-06-22T00:00:00.000,7408,2016-06-22
2019-12-16T00:00:00.000,7406,2019-12-16
2010-10-20T00:00:00.000,7404,2010-10-20
2016-07-12T00:00:00.000,7402,2016-07-12
2010-02-22T00:00:00.000,7401,2010-02-22
2016-09-20T00:00:00.000,7400,2016-09-20
2019-08-12T00:00:00.000,7400,2019-08-12
2011-08-15T00:00:00.000,7399,2011-08-15
2017-06-05T00:00:00.000,7399,2017-06-05
2014-02-10T00:00:00.000,7399,2014-02-10
2015-07-15T00:00:00.000,7396,2015-07-15
2024-02-03T00:00:00.000,7395,2024-02-03
2016-07-06T00:00:00.000,7395,2016-07-06
2010-03-31T00:00:00.000,7394,2010-03-31
2022-02-21T00:00:00.000,7391,2022-02-21
2011-02-10T00:00:00.000,7390,2011-02-10
2023-10-14T00:00:00.000,7390,2023-10-14
2023-04-22T00:00:00.000,7387,2023-04-22
2016-09-08T00:00:00.000,7387,2016-09-08
2016-06-13T00:00:00.000,7385,2016-06-13
2015-04-23T00:00:00.000,7385,2015-04-23
2015-07-27T00:00:00.000,7385,2015-07-27
2010-10-18T00:00:00.000,7384,2010-10-18
2015-02-06T00:00:00.000,7383,2015-02-06
2015-10-27T00:00:00.000,7383,2015-10-27
2017-02-16T00:00:00.000,7382,2017-02-16
2017-04-19T00:00:00.000,7381,2017-04-19
2011-12-12T00:00:00.000,7380,2011-12-12
2018-09-10T00:00:00.000,7380,2018-09-10
2017-01-30T00:00:00.000,7380,2017-01-30
2019-07-05T00:00:00.000,7379,2019-07-05
2024-02-13T00:00:00.000,7375,2024-02-13
2016-05-03T00:00:00.000,7375,2016-05-03
2024-03-31T00:00:00.000,7373,2024-03-31
2017-09-20T00:00:00.000,7373,2017-09-20
2023-02-25T00:00:00.000,7372,2023-02-25
2017-07-31T00:00:00.000,7368,2017-07-31
2016-06-23T00:00:00.000,7368,2016-06-23
2016-05-23T00:00:00.000,7367,2016-05-23
2010-03-17T00:00:00.000,7367,2010-03-17
2019-08-05T00:00:00.000,7367,2019-08-05
2011-03-07T00:00:00.000,7367,2011-03-07
2016-02-26T00:00:00.000,7366,2016-02-26
2010-02-02T00:00:00.000,7365,2010-02-02
2018-03-13T00:00:00.000,7364,2018-03-13
2017-05-24T00:00:00.000,7364,2017-05-24
2016-12-01T00:00:00.000,7364,2016-12-01
2020-05-21T00:00:00.000,7362,2020-05-21
2013-11-12T00:00:00.000,7360,2013-11-12
2011-05-31T00:00:00.000,7358,2011-05-31
2017-05-11T00:00:00.000,7355,2017-05-11
2017-09-13T00:00:00.000,7353,2017-09-13
2019-07-02T00:00:00.000,7353,2019-07-02
2015-06-30T00:00:00.000,7352,2015-06-30
2019-02-20T00:00:00.000,7350,2019-02-20
2015-05-11T00:00:00.000,7350,2015-05-11
2017-05-19T00:00:00.000,7348,2017-05-19
2017-07-07T00:00:00.000,7347,2017-07-07
2010-03-22T00:00:00.000,7346,2010-03-22
2024-02-11T00:00:00.000,7345,2024-02-11
2014-02-26T00:00:00.000,7344,2014-02-26
2022-04-15T00:00:00.000,7344,2022-04-15
2016-07-15T00:00:00.000,7344,2016-07-15
2023-12-10T00:00:00.000,7342,2023-12-10
2020-12-17T00:00:00.000,7341,2020-12-17
2017-01-04T00:00:00.000,7340,2017-01-04
2024-03-30T00:00:00.000,7339,2024-03-30
2018-04-11T00:00:00.000,7339,2018-04-11
2015-10-18T00:00:00.000,7338,2015-10-18
2015-05-12T00:00:00.000,7338,2015-05-12
2018-08-31T00:00:00.000,7335,2018-08-31
2024-04-12T00:00:00.000,7335,2024-04-12
2020-01-09T00:00:00.000,7334,2020-01-09
2015-10-03T00:00:00.000,7334,2015-10-03
2019-02-08T00:00:00.000,7333,2019-02-08
2017-02-15T00:00:00.000,7332,2017-02-15
2014-05-27T00:00:00.000,7332,2014-05-27
2011-03-15T00:00:00.000,7332,2011-03-15
2017-06-08T00:00:00.000,7331,2017-06-08
2019-03-08T00:00:00.000,7331,2019-03-08
2010-12-02T00:00:00.000,7330,2010-12-02
2024-01-28T00:00:00.000,7330,2024-01-28
2015-11-18T00:00:00.000,7329,2015-11-18
2015-10-13T00:00:00.000,7328,2015-10-13
2014-06-24T00:00:00.000,7326,2014-06-24
2019-08-26T00:00:00.000,7326,2019-08-26
2017-03-17T00:00:00.000,7325,2017-03-17
2015-06-17T00:00:00.000,7325,2015-06-17
2016-05-20T00:00:00.000,7324,2016-05-20
2020-05-14T00:00:00.000,7324,2020-05-14
2017-11-21T00:00:00.000,7322,2017-11-21
2016-08-29T00:00:00.000,7322,2016-08-29
2015-04-20T00:00:00.000,7321,2015-04-20
2017-10-25T00:00:00.000,7320,2017-10-25
2016-12-05T00:00:00.000,7319,2016-12-05
2016-08-08T00:00:00.000,7318,2016-08-08
2020-06-06T00:00:00.000,7314,2020-06-06
2017-08-17T00:00:00.000,7314,2017-08-17
2016-02-11T00:00:00.000,7314,2016-02-11
2019-01-10T00:00:00.000,7313,2019-01-10
2014-11-17T00:00:00.000,7313,2014-11-17
2017-03-27T00:00:00.000,7312,2017-03-27
2017-07-26T00:00:00.000,7312,2017-07-26
2016-07-14T00:00:00.000,7311,2016-07-14
2012-11-02T00:00:00.000,7310,2012-11-02
2018-04-03T00:00:00.000,7310,2018-04-03
2017-07-21T00:00:00.000,7309,2017-07-21
2017-06-09T00:00:00.000,7309,2017-06-09
2022-10-02T00:00:00.000,7309,2022-10-02
2011-01-31T00:00:00.000,7307,2011-01-31
2014-11-13T00:00:00.000,7307,2014-11-13
2021-01-31T00:00:00.000,7306,2021-01-31
2015-02-18T00:00:00.000,7306,2015-02-18
2012-01-05T00:00:00.000,7303,2012-01-05
2015-03-06T00:00:00.000,7301,2015-03-06
2015-12-07T00:00:00.000,7301,2015-12-07
2018-04-12T00:00:00.000,7299,2018-04-12
2021-01-20T00:00:00.000,7297,2021-01-20
2019-02-14T00:00:00.000,7295,2019-02-14
2020-05-04T00:00:00.000,7294,2020-05-04
2017-12-01T00:00:00.000,7293,2017-12-01
2015-08-05T00:00:00.000,7292,2015-08-05
2013-02-21T00:00:00.000,7291,2013-02-21
2011-01-13T00:00:00.000,7289,2011-01-13
2022-03-24T00:00:00.000,7289,2022-03-24
2010-10-04T00:00:00.000,7288,2010-10-04
2016-06-02T00:00:00.000,7287,2016-06-02
2016-11-15T00:00:00.000,7286,2016-11-15
2019-12-20T00:00:00.000,7286,2019-12-20
2018-03-03T00:00:00.000,7283,2018-03-03
2014-02-27T00:00:00.000,7283,2014-02-27
2019-10-28T00:00:00.000,7283,2019-10-28
2019-08-06T00:00:00.000,7282,2019-08-06
2011-10-25T00:00:00.000,7282,2011-10-25
2020-05-01T00:00:00.000,7279,2020-05-01
2016-12-14T00:00:00.000,7278,2016-12-14
2023-03-04T00:00:00.000,7276,2023-03-04
2019-10-25T00:00:00.000,7274,2019-10-25
2019-02-02T00:00:00.000,7272,2019-02-02
2019-04-12T00:00:00.000,7272,2019-04-12
2016-12-12T00:00:00.000,7270,2016-12-12
2022-11-12T00:00:00.000,7270,2022-11-12
2024-01-01T00:00:00.000,7270,2024-01-01
2018-02-09T00:00:00.000,7268,2018-02-09
2014-02-12T00:00:00.000,7268,2014-02-12
2021-02-22T00:00:00.000,7267,2021-02-22
2010-07-08T00:00:00.000,7267,2010-07-08
2016-12-02T00:00:00.000,7267,2016-12-02
2013-01-02T00:00:00.000,7266,2013-01-02
2013-11-26T00:00:00.000,7265,2013-11-26
2017-02-21T00:00:00.000,7263,2017-02-21
2010-04-19T00:00:00.000,7263,2010-04-19
2019-07-08T00:00:00.000,7261,2019-07-08
2023-03-26T00:00:00.000,7259,2023-03-26
2019-02-15T00:00:00.000,7258,2019-02-15
2016-08-22T00:00:00.000,7258,2016-08-22
2014-11-14T00:00:00.000,7257,2014-11-14
2015-08-04T00:00:00.000,7256,2015-08-04
2011-10-24T00:00:00.000,7254,2011-10-24
2019-08-23T00:00:00.000,7252,2019-08-23
2016-02-18T00:00:00.000,7252,2016-02-18
2021-05-28T00:00:00.000,7250,2021-05-28
2015-03-30T00:00:00.000,7250,2015-03-30
2017-05-04T00:00:00.000,7248,2017-05-04
2019-11-09T00:00:00.000,7248,2019-11-09
2021-03-31T00:00:00.000,7247,2021-03-31
2019-09-21T00:00:00.000,7246,2019-09-21
2021-01-22T00:00:00.000,7246,2021-01-22
2022-07-02T00:00:00.000,7245,2022-07-02
2010-02-23T00:00:00.000,7242,2010-02-23
2015-02-05T00:00:00.000,7241,2015-02-05
2010-10-01T00:00:00.000,7241,2010-10-01
2017-03-22T00:00:00.000,7241,2017-03-22
2014-07-15T00:00:00.000,7241,2014-07-15
2017-09-22T00:00:00.000,7240,2017-09-22
2016-03-17T00:00:00.000,7239,2016-03-17
2010-01-12T00:00:00.000,7237,2010-01-12
2016-02-22T00:00:00.000,7233,2016-02-22
2017-05-03T00:00:00.000,7232,2017-05-03
2018-02-15T00:00:00.000,7231,2018-02-15
2017-05-10T00:00:00.000,7231,2017-05-10
2011-09-06T00:00:00.000,7229,2011-09-06
2015-05-28T00:00:00.000,7229,2015-05-28
2019-12-12T00:00:00.000,7229,2019-12-12
2016-05-16T00:00:00.000,7228,2016-05-16
2017-08-10T00:00:00.000,7226,2017-08-10
2014-06-16T00:00:00.000,7225,2014-06-16
2019-08-20T00:00:00.000,7224,2019-08-20
2024-02-04T00:00:00.000,7224,2024-02-04
2017-03-03T00:00:00.000,7224,2017-03-03
2018-06-17T00:00:00.000,7224,2018-06-17
2014-07-08T00:00:00.000,7224,2014-07-08
2016-08-09T00:00:00.000,7222,2016-08-09
2021-02-05T00:00:00.000,7222,2021-02-05
2015-09-21T00:00:00.000,7220,2015-09-21
2016-03-15T00:00:00.000,7219,2016-03-15
2017-04-17T00:00:00.000,7218,2017-04-17
2020-05-20T00:00:00.000,7218,2020-05-20
2016-12-21T00:00:00.000,7217,2016-12-21
2018-03-29T00:00:00.000,7217,2018-03-29
2014-02-19T00:00:00.000,7217,2014-02-19
2024-02-25T00:00:00.000,7215,2024-02-25
2015-02-02T00:00:00.000,7215,2015-02-02
2016-01-07T00:00:00.000,7213,2016-01-07
2016-10-28T00:00:00.000,7212,2016-10-28
2015-08-18T00:00:00.000,7212,2015-08-18
2010-01-13T00:00:00.000,7211,2010-01-13
2017-10-13T00:00:00.000,7210,2017-10-13
2019-10-07T00:00:00.000,7209,2019-10-07
2013-11-13T00:00:00.000,7208,2013-11-13
2016-08-03T00:00:00.000,7208,2016-08-03
2015-03-31T00:00:00.000,7206,2015-03-31
2011-12-29T00:00:00.000,7203,2011-12-29
2023-02-18T00:00:00.000,7202,2023-02-18
2016-09-06T00:00:00.000,7202,2016-09-06
2022-04-02T00:00:00.000,7200,2022-04-02
2017-01-31T00:00:00.000,7198,2017-01-31
2016-11-29T00:00:00.000,7197,2016-11-29
2014-11-20T00:00:00.000,7196,2014-11-20
2015-05-05T00:00:00.000,7195,2015-05-05
2010-03-04T00:00:00.000,7195,2010-03-04
2019-07-19T00:00:00.000,7193,2019-07-19
2022-03-20T00:00:00.000,7193,2022-03-20
2021-01-26T00:00:00.000,7191,2021-01-26
2016-08-16T00:00:00.000,7191,2016-08-16
2019-08-01T00:00:00.000,7191,2019-08-01
2015-10-05T00:00:00.000,7191,2015-10-05
2016-07-13T00:00:00.000,7190,2016-07-13
2010-04-12T00:00:00.000,7190,2010-04-12
2015-07-08T00:00:00.000,7186,2015-07-08
2017-08-30T00:00:00.000,7185,2017-08-30
2019-04-05T00:00:00.000,7183,2019-04-05
2022-03-19T00:00:00.000,7182,2022-03-19
2019-09-11T00:00:00.000,7182,2019-09-11
2011-07-22T00:00:00.000,7181,2011-07-22
2017-02-06T00:00:00.000,7181,2017-02-06
2011-02-07T00:00:00.000,7181,2011-02-07
2016-03-14T00:00:00.000,7178,2016-03-14
2010-01-06T00:00:00.000,7178,2010-01-06
2016-03-08T00:00:00.000,7178,2016-03-08
2022-10-10T00:00:00.000,7174,2022-10-10
2015-09-08T00:00:00.000,7174,2015-09-08
2014-06-18T00:00:00.000,7173,2014-06-18
2016-05-11T00:00:00.000,7171,2016-05-11
2016-06-10T00:00:00.000,7171,2016-06-10
2016-07-21T00:00:00.000,7169,2016-07-21
2011-08-16T00:00:00.000,7169,2011-08-16
2015-07-29T00:00:00.000,7167,2015-07-29
2022-05-28T00:00:00.000,7166,2022-05-28
2016-03-03T00:00:00.000,7166,2016-03-03
2014-11-21T00:00:00.000,7166,2014-11-21
2023-01-14T00:00:00.000,7164,2023-01-14
2023-12-17T00:00:00.000,7163,2023-12-17
2020-03-05T00:00:00.000,7162,2020-03-05
2016-07-28T00:00:00.000,7161,2016-07-28
2016-09-15T00:00:00.000,7161,2016-09-15
2014-07-07T00:00:00.000,7157,2014-07-07
2015-07-14T00:00:00.000,7157,2015-07-14
2016-08-17T00:00:00.000,7156,2016-08-17
2019-11-18T00:00:00.000,7156,2019-11-18
2022-12-04T00:00:00.000,7155,2022-12-04
2017-01-27T00:00:00.000,7155,2017-01-27
2021-11-27T00:00:00.000,7155,2021-11-27
2023-12-23T00:00:00.000,7154,2023-12-23
2011-03-01T00:00:00.000,7149,2011-03-01
2011-03-09T00:00:00.000,7149,2011-03-09
2023-03-19T00:00:00.000,7148,2023-03-19
2015-06-10T00:00:00.000,7146,2015-06-10
2019-02-22T00:00:00.000,7145,2019-02-22
2019-12-09T00:00:00.000,7144,2019-12-09
2017-03-21T00:00:00.000,7143,2017-03-21
2018-12-27T00:00:00.000,7143,2018-12-27
2017-01-03T00:00:00.000,7142,2017-01-03
2021-03-20T00:00:00.000,7142,2021-03-20
2016-07-07T00:00:00.000,7142,2016-07-07
2019-09-12T00:00:00.000,7140,2019-09-12
2021-03-13T00:00:00.000,7139,2021-03-13
2020-05-12T00:00:00.000,7138,2020-05-12
2021-02-27T00:00:00.000,7136,2021-02-27
2017-02-27T00:00:00.000,7134,2017-02-27
2010-10-12T00:00:00.000,7134,2010-10-12
2016-11-30T00:00:00.000,7133,2016-11-30
2022-12-18T00:00:00.000,7133,2022-12-18
2010-10-21T00:00:00.000,7133,2010-10-21
2019-08-29T00:00:00.000,7133,2019-08-29
2016-09-12T00:00:00.000,7132,2016-09-12
2016-07-27T00:00:00.000,7131,2016-07-27
2017-03-06T00:00:00.000,7131,2017-03-06
2020-12-06T00:00:00.000,7128,2020-12-06
2014-03-04T00:00:00.000,7126,2014-03-04
2022-02-26T00:00:00.000,7126,2022-02-26
2016-11-28T00:00:00.000,7126,2016-11-28
2012-11-19T00:00:00.000,7125,2012-11-19
2014-02-05T00:00:00.000,7125,2014-02-05
2022-01-09T00:00:00.000,7125,2022-01-09
2010-12-20T00:00:00.000,7125,2010-12-20
2015-08-10T00:00:00.000,7124,2015-08-10
2015-05-04T00:00:00.000,7122,2015-05-04
2020-01-06T00:00:00.000,7119,2020-01-06
2015-06-08T00:00:00.000,7118,2015-06-08
2015-06-03T00:00:00.000,7117,2015-06-03
2019-09-24T00:00:00.000,7113,2019-09-24
2018-12-20T00:00:00.000,7112,2018-12-20
2010-01-28T00:00:00.000,7112,2010-01-28
2016-06-09T00:00:00.000,7110,2016-06-09
2024-02-18T00:00:00.000,7110,2024-02-18
2019-09-07T00:00:00.000,7109,2019-09-07
2015-03-02T00:00:00.000,7109,2015-03-02
2010-10-22T00:00:00.000,7106,2010-10-22
2011-03-02T00:00:00.000,7106,2011-03-02
2018-11-02T00:00:00.000,7106,2018-11-02
2016-11-02T00:00:00.000,7105,2016-11-02
2010-01-07T00:00:00.000,7105,2010-01-07
2018-06-16T00:00:00.000,7103,2018-06-16
2017-06-07T00:00:00.000,7101,2017-06-07
2015-07-07T00:00:00.000,7101,2015-07-07
2016-06-17T00:00:00.000,7098,2016-06-17
2015-08-19T00:00:00.000,7097,2015-08-19
2010-12-10T00:00:00.000,7097,2010-12-10
2016-11-14T00:00:00.000,7097,2016-11-14
2021-01-15T00:00:00.000,7097,2021-01-15
2018-04-02T00:00:00.000,7096,2018-04-02
2017-12-21T00:00:00.000,7095,2017-12-21
2023-03-18T00:00:00.000,7094,2023-03-18
2018-09-15T00:00:00.000,7093,2018-09-15
2024-02-24T00:00:00.000,7092,2024-02-24
2017-04-20T00:00:00.000,7092,2017-04-20
2010-04-28T00:00:00.000,7092,2010-04-28
2016-03-11T00:00:00.000,7091,2016-03-11
2010-12-21T00:00:00.000,7090,2010-12-21
2014-12-02T00:00:00.000,7087,2014-12-02
2011-11-18T00:00:00.000,7087,2011-11-18
2015-04-08T00:00:00.000,7086,2015-04-08
2011-12-01T00:00:00.000,7086,2011-12-01
2015-07-16T00:00:00.000,7086,2015-07-16
2014-12-01T00:00:00.000,7085,2014-12-01
2022-10-01T00:00:00.000,7085,2022-10-01
2015-03-13T00:00:00.000,7084,2015-03-13
2019-10-29T00:00:00.000,7084,2019-10-29
2019-11-05T00:00:00.000,7083,2019-11-05
2011-02-16T00:00:00.000,7080,2011-02-16
2010-03-18T00:00:00.000,7080,2010-03-18
2015-07-23T00:00:00.000,7080,2015-07-23
2013-01-31T00:00:00.000,7079,2013-01-31
2017-02-02T00:00:00.000,7078,2017-02-02
2017-08-21T00:00:00.000,7078,2017-08-21
2020-01-17T00:00:00.000,7078,2020-01-17
2015-01-29T00:00:00.000,7077,2015-01-29
2023-01-07T00:00:00.000,7075,2023-01-07
2014-01-06T00:00:00.000,7075,2014-01-06
2011-01-19T00:00:00.000,7074,2011-01-19
2020-12-13T00:00:00.000,7073,2020-12-13
2019-12-17T00:00:00.000,7071,2019-12-17
2015-04-29T00:00:00.000,7069,2015-04-29
2017-04-06T00:00:00.000,7069,2017-04-06
2016-11-16T00:00:00.000,7069,2016-11-16
2019-07-26T00:00:00.000,7069,2019-07-26
2019-09-25T00:00:00.000,7068,2019-09-25
2015-01-13T00:00:00.000,7067,2015-01-13
2013-01-28T00:00:00.000,7066,2013-01-28
2015-12-03T00:00:00.000,7065,2015-12-03
2015-03-24T00:00:00.000,7064,2015-03-24
2014-12-10T00:00:00.000,7064,2014-12-10
2016-05-12T00:00:00.000,7063,2016-05-12
2016-10-18T00:00:00.000,7062,2016-10-18
2016-04-04T00:00:00.000,7061,2016-04-04
2015-06-11T00:00:00.000,7060,2015-06-11
2021-08-08T00:00:00.000,7059,2021-08-08
2019-08-02T00:00:00.000,7059,2019-08-02
2016-09-13T00:00:00.000,7059,2016-09-13
2018-02-22T00:00:00.000,7059,2018-02-22
2010-06-21T00:00:00.000,7059,2010-06-21
2010-09-20T00:00:00.000,7058,2010-09-20
2015-08-03T00:00:00.000,7058,2015-08-03
2010-03-19T00:00:00.000,7056,2010-03-19
2010-03-24T00:00:00.000,7055,2010-03-24
2019-09-27T00:00:00.000,7054,2019-09-27
2016-06-24T00:00:00.000,7054,2016-06-24
2018-12-14T00:00:00.000,7049,2018-12-14
2011-03-08T00:00:00.000,7049,2011-03-08
2017-08-03T00:00:00.000,7049,2017-08-03
2011-02-23T00:00:00.000,7048,2011-02-23
2021-03-18T00:00:00.000,7048,2021-03-18
2023-01-16T00:00:00.000,7048,2023-01-16
2017-08-01T00:00:00.000,7047,2017-08-01
2023-02-11T00:00:00.000,7046,2023-02-11
2015-06-12T00:00:00.000,7045,2015-06-12
2015-11-16T00:00:00.000,7045,2015-11-16
2016-08-23T00:00:00.000,7044,2016-08-23
2011-03-28T00:00:00.000,7043,2011-03-28
2014-06-10T00:00:00.000,7042,2014-06-10
2016-04-06T00:00:00.000,7040,2016-04-06
2023-02-12T00:00:00.000,7038,2023-02-12
2010-05-11T00:00:00.000,7038,2010-05-11
2010-06-14T00:00:00.000,7036,2010-06-14
2022-02-20T00:00:00.000,7036,2022-02-20
2015-07-30T00:00:00.000,7036,2015-07-30
2016-07-20T00:00:00.000,7035,2016-07-20
2018-12-28T00:00:00.000,7035,2018-12-28
2015-06-09T00:00:00.000,7034,2015-06-09
2015-01-21T00:00:00.000,7033,2015-01-21
2020-06-01T00:00:00.000,7032,2020-06-01
2012-10-31T00:00:00.000,7032,2012-10-31
2017-03-28T00:00:00.000,7030,2017-03-28
2018-03-23T00:00:00.000,7030,2018-03-23
2024-03-02T00:00:00.000,7029,2024-03-02
2017-01-26T00:00:00.000,7027,2017-01-26
2010-04-06T00:00:00.000,7027,2010-04-06
2020-06-03T00:00:00.000,7025,2020-06-03
2016-06-16T00:00:00.000,7025,2016-06-16
2016-09-22T00:00:00.000,7024,2016-09-22
2015-04-27T00:00:00.000,7022,2015-04-27
2019-04-13T00:00:00.000,7022,2019-04-13
2016-02-19T00:00:00.000,7021,2016-02-19
2014-03-06T00:00:00.000,7020,2014-03-06
2017-04-12T00:00:00.000,7020,2017-04-12
2016-02-23T00:00:00.000,7020,2016-02-23
2013-10-24T00:00:00.000,7020,2013-10-24
2016-09-09T00:00:00.000,7019,2016-09-09
2018-04-20T00:00:00.000,7019,2018-04-20
2014-06-09T00:00:00.000,7018,2014-06-09
2021-03-07T00:00:00.000,7017,2021-03-07
2012-11-26T00:00:00.000,7017,2012-11-26
2011-12-19T00:00:00.000,7015,2011-12-19
2021-04-11T00:00:00.000,7015,2021-04-11
2011-02-02T00:00:00.000,7015,2011-02-02
2023-10-07T00:00:00.000,7015,2023-10-07
2016-05-07T00:00:00.000,7014,2016-05-07
2019-10-24T00:00:00.000,7013,2019-10-24
2022-12-03T00:00:00.000,7013,2022-12-03
2015-03-27T00:00:00.000,7013,2015-03-27
2016-03-22T00:00:00.000,7013,2016-03-22
2017-09-21T00:00:00.000,7012,2017-09-21
2016-05-24T00:00:00.000,7012,2016-05-24
2015-07-06T00:00:00.000,7012,2015-07-06
2018-04-27T00:00:00.000,7011,2018-04-27
2019-09-19T00:00:00.000,7011,2019-09-19
2017-10-06T00:00:00.000,7010,2017-10-06
2016-10-14T00:00:00.000,7010,2016-10-14
2018-06-09T00:00:00.000,7009,2018-06-09
2016-05-02T00:00:00.000,7009,2016-05-02
2015-05-27T00:00:00.000,7005,2015-05-27
2023-05-20T00:00:00.000,7005,2023-05-20
2015-07-22T00:00:00.000,7005,2015-07-22
2020-03-10T00:00:00.000,7005,2020-03-10
2017-06-16T00:00:00.000,7004,2017-06-16
2022-09-05T00:00:00.000,7004,2022-09-05
2010-02-18T00:00:00.000,7003,2010-02-18
2020-11-12T00:00:00.000,7003,2020-11-12
2023-09-23T00:00:00.000,7001,2023-09-23
2010-03-08T00:00:00.000,7001,2010-03-08
2019-07-10T00:00:00.000,7001,2019-07-10
2017-08-16T00:00:00.000,7001,2017-08-16
2016-03-23T00:00:00.000,7001,2016-03-23
2023-12-30T00:00:00.000,7001,2023-12-30
2017-01-17T00:00:00.000,7000,2017-01-17
2018-02-23T00:00:00.000,7000,2018-02-23
2020-12-20T00:00:00.000,7000,2020-12-20
2023-01-29T00:00:00.000,6999,2023-01-29
2016-06-30T00:00:00.000,6998,2016-06-30
2017-07-13T00:00:00.000,6997,2017-07-13
2014-02-18T00:00:00.000,6996,2014-02-18
2010-01-26T00:00:00.000,6996,2010-01-26
2019-12-02T00:00:00.000,6994,2019-12-02
2011-03-22T00:00:00.000,6994,2011-03-22
2015-04-21T00:00:00.000,6992,2015-04-21
2017-08-31T00:00:00.000,6990,2017-08-31
2018-09-29T00:00:00.000,6989,2018-09-29
2010-03-09T00:00:00.000,6989,2010-03-09
2019-09-20T00:00:00.000,6989,2019-09-20
2010-04-05T00:00:00.000,6987,2010-04-05
2019-08-24T00:00:00.000,6984,2019-08-24
2017-08-28T00:00:00.000,6983,2017-08-28
2019-04-26T00:00:00.000,6983,2019-04-26
2016-12-08T00:00:00.000,6980,2016-12-08
2016-03-10T00:00:00.000,6980,2016-03-10
2016-09-07T00:00:00.000,6980,2016-09-07
2021-02-10T00:00:00.000,6979,2021-02-10
2016-04-19T00:00:00.000,6976,2016-04-19
2019-08-28T00:00:00.000,6976,2019-08-28
2019-09-08T00:00:00.000,6975,2019-09-08
2015-09-30T00:00:00.000,6974,2015-09-30
2010-04-26T00:00:00.000,6973,2010-04-26
